index,timestamp_us,duration_us,level
1292,23349624,76,0
1293,23349784,160,1
1294,23349860,76,0
1295,23350021,161,1
1296,23350097,76,0
1297,23350257,160,1
1298,23355854,5597,0
1299,23359754,3900,1
1300,23480856,121102,0
1301,23484756,3900,1
1302,23605858,121102,0
1303,23609758,3900,1
1304,23730860,121102,0
1305,23734760,3900,1
1306,23855862,121102,0
1307,23859762,3900,1
1308,23980864,121102,0
1309,23984764,3900,1
1310,24105867,121103,0
1311,24109767,3900,1
1312,24230869,121102,0
1313,24234769,3900,1
1314,24355871,121102,0
1315,24359771,3900,1
1316,24480873,121102,0
1317,24484773,3900,1
1318,24605875,121102,0
1319,24609775,3900,1
1320,24730877,121102,0
1321,24734777,3900,1
1322,24855879,121102,0
