index,timestamp_us,duration_us,level
765,36507594,83,1
766,36507747,153,0
767,36507908,161,1
768,36507984,76,0
769,36508144,160,1
770,36508220,76,0
771,36508381,161,1
772,36508457,76,0
773,36508617,160,1
774,36508693,76,0
775,36508854,161,1
776,36509014,160,0
777,36509174,160,1
778,36509250,76,0
779,36509411,161,1
780,36509487,76,0
781,36509647,160,1
782,36509723,76,0
783,36509884,161,1
784,36515480,5596,0
785,36519380,3900,1
786,36640483,121103,0
787,36644383,3900,1
788,36765485,121102,0
789,36769385,3900,1
790,36890487,121102,0
791,36894387,3900,1
792,37015489,121102,0
793,37019389,3900,1
794,37140491,121102,0
795,37144391,3900,1
796,37265493,121102,0
797,37269393,3900,1
798,37390495,121102,0
799,37394395,3900,1
800,37515497,121102,0
801,37519397,3900,1
802,37640500,121103,0
803,37644400,3900,1
804,37765502,121102,0
805,37769402,3900,1
806,37890504,121102,0
807,37894404,3900,1
808,38015506,121102,0
809,38019406,3900,1
810,38140508,121102,0
811,38144408,3900,1
812,38265510,121102,0
813,38269410,3900,1
814,38390512,121102,0
815,38394412,3900,1
816,38394609,197,0
817,38394812,203,1
818,38394885,73,0
819,38395041,156,1
820,38395121,80,0
821,38395277,156,1
822,38395357,80,0
823,38395513,156,1
824,38395594,81,0
825,38395750,156,1
826,38395830,80,0
827,38395986,156,1
828,38396066,80,0
829,38396222,156,1
830,38396302,80,0
831,38396380,78,1
832,38396537,157,0
833,38396693,156,1
834,38396855,162,0
835,38397012,157,1
836,38397087,75,0
837,38397244,157,1
838,38515514,118270,0
839,38519414,3900,1
840,38640517,121103,0
841,38644417,3900,1
842,38765519,121102,0
843,38769419,3900,1
844,38890521,121102,0
845,38894421,3900,1
846,39015523,121102,0
847,39019423,3900,1
848,39140525,121102,0
849,39144425,3900,1
850,39265527,121102,0
851,39269427,3900,1
852,39390529,121102,0
853,39394429,3900,1
854,39515531,121102,0
855,39519431,3900,1
856,39640534,121103,0
857,39644434,3900,1
858,39765536,121102,0
859,39769436,3900,1
860,39890538,121102,0
861,39894438,3900,1
862,40015540,121102,0
863,40019440,3900,1
864,40140542,121102,0
865,40144442,3900,1
866,40265544,121102,0
867,40269444,3900,1
868,40390546,121102,0
869,40394446,3900,1
870,40515548,121102,0
871,40519448,3900,1
872,40640551,121103,0
873,40644451,3900,1
874,40765553,121102,0
875,40769453,3900,1
876,40890555,121102,0
877,40894455,3900,1
878,41015557,121102,0
879,41019457,3900,1
880,41140559,121102,0
881,41144459,3900,1
882,41265561,121102,0
883,41269461,3900,1
884,41390563,121102,0
885,41394463,3900,1
886,41515565,121102,0
887,41519465,3900,1
888,41640568,121103,0
889,41644468,3900,1
890,41765570,121102,0
891,41769470,3900,1
892,41890572,121102,0
893,41894472,3900,1
894,42015574,121102,0
895,42019474,3900,1
896,42140576,121102,0
897,42144476,3900,1
898,42265578,121102,0
899,42269478,3900,1
900,42390580,121102,0
901,42394480,3900,1
902,42515582,121102,0
903,42519482,3900,1
904,42617003,97521,0
905,42617210,207,1
906,42617289,79,0
907,42617450,161,1
908,42617526,76,0
909,42617608,82,1
910,42617762,154,0
911,42617923,161,1
912,42617999,76,0
913,42618159,160,1
914,42618318,159,0
915,42618478,160,1
916,42618554,76,0
917,42618715,161,1
918,42618791,76,0
919,42618951,160,1
920,42619027,76,0
921,42619188,161,1
922,42619264,76,0
923,42619424,160,1
924,42619500,76,0
925,42619661,161,1
926,42619737,76,0
927,42619897,160,1
928,42619973,76,0
929,42620134,161,1
930,42620293,159,0
931,42620375,82,1
932,42620529,154,0
933,42620690,161,1
934,42620766,76,0
935,42620848,82,1
936,42621002,154,0
937,42621163,161,1
938,42621239,76,0
939,42621399,160,1
940,42621475,76,0
941,42621636,161,1
942,42621712,76,0
943,42621872,160,1
944,42621948,76,0
945,42622109,161,1
946,42622270,161,0
947,42622428,158,1
948,42622504,76,0
949,42622665,161,1
950,42622740,75,0
951,42622901,161,1
952,42622977,76,0
953,42623138,161,1
954,42623213,75,0
955,42623374,161,1
956,42623450,76,0
957,42623611,161,1
958,42623686,75,0
959,42623847,161,1
960,42623923,76,0
961,42624084,161,1
962,42624242,158,0
963,42624325,83,1
964,42624479,154,0
965,42624640,161,1
966,42624715,75,0
967,42624798,83,1
968,42624952,154,0
969,42625113,161,1
970,42625188,75,0
971,42625349,161,1
972,42625425,76,0
973,42625586,161,1
974,42625661,75,0
975,42625822,161,1
976,42625898,76,0
977,42626059,161,1
978,42626217,158,0
979,42626378,161,1
980,42626454,76,0
981,42626614,160,1
982,42626690,76,0
983,42626851,161,1
984,42626927,76,0
985,42627087,160,1
986,42627163,76,0
987,42627324,161,1
988,42627400,76,0
989,42627560,160,1
990,42627636,76,0
991,42627797,161,1
992,42627873,76,0
993,42628033,160,1
994,42628192,159,0
995,42628275,83,1
996,42628429,154,0
997,42628590,161,1
998,42628665,75,0
999,42628748,83,1
1000,42628902,154,0
1001,42629062,160,1
1002,42629138,76,0
1003,42629299,161,1
1004,42629375,76,0
1005,42629535,160,1
1006,42629611,76,0
1007,42629772,161,1
1008,42629848,76,0
1009,42630008,160,1
1010,42630167,159,0
1011,42630328,161,1
1012,42630404,76,0
1013,42630564,160,1
1014,42630640,76,0
1015,42630801,161,1
1016,42630877,76,0
1017,42631037,160,1
1018,42631113,76,0
1019,42631274,161,1
1020,42631350,76,0
1021,42631510,160,1
1022,42631586,76,0
1023,42631747,161,1
1024,42631823,76,0
1025,42631983,160,1
1026,42632142,159,0
1027,42632225,83,1
1028,42632378,153,0
1029,42632539,161,1
1030,42632615,76,0
1031,42632698,83,1
1032,42632851,153,0
1033,42633012,161,1
1034,42633088,76,0
1035,42633249,161,1
1036,42633324,75,0
1037,42633485,161,1
1038,42633561,76,0
1039,42633722,161,1
1040,42633797,75,0
1041,42633958,161,1
1042,42634118,160,0
1043,42634279,161,1
1044,42634354,75,0
1045,42634515,161,1
1046,42634591,76,0
1047,42634752,161,1
1048,42634827,75,0
1049,42634988,161,1
1050,42640585,5597,0
1051,42644485,3900,1
1052,42742005,97520,0
1053,42742212,207,1
1054,42742291,79,0
1055,42742452,161,1
1056,42742528,76,0
1057,42742611,83,1
1058,42742764,153,0
1059,42742925,161,1
1060,42743001,76,0
1061,42743162,161,1
1062,42743320,158,0
1063,42743481,161,1
1064,42743556,75,0
1065,42743717,161,1
1066,42743793,76,0
1067,42743953,160,1
1068,42744029,76,0
1069,42744190,161,1
1070,42744270,80,0
1071,42744426,156,1
1072,42744502,76,0
1073,42744663,161,1
1074,42744739,76,0
1075,42744899,160,1
1076,42744975,76,0
1077,42745136,161,1
1078,42745295,159,0
1079,42745377,82,1
1080,42745531,154,0
1081,42745692,161,1
1082,42745768,76,0
1083,42745850,82,1
1084,42746004,154,0
1085,42746165,161,1
1086,42746241,76,0
1087,42746401,160,1
1088,42746477,76,0
1089,42746638,161,1
1090,42746714,76,0
1091,42746874,160,1
1092,42746950,76,0
1093,42747111,161,1
1094,42747270,159,0
1095,42747430,160,1
1096,42747506,76,0
1097,42747667,161,1
1098,42747743,76,0
1099,42747903,160,1
1100,42747979,76,0
1101,42748140,161,1
1102,42748216,76,0
1103,42748376,160,1
1104,42748452,76,0
1105,42748613,161,1
1106,42748689,76,0
1107,42748849,160,1
1108,42748925,76,0
1109,42749086,161,1
1110,42749245,159,0
1111,42749327,82,1
1112,42749481,154,0
1113,42749642,161,1
1114,42749717,75,0
1115,42749800,83,1
1116,42749954,154,0
1117,42750115,161,1
1118,42750190,75,0
1119,42750351,161,1
1120,42750427,76,0
1121,42750588,161,1
1122,42750663,75,0
1123,42750824,161,1
1124,42750900,76,0
1125,42751061,161,1
1126,42751219,158,0
1127,42751380,161,1
1128,42751456,76,0
1129,42751617,161,1
1130,42751692,75,0
1131,42751853,161,1
1132,42751929,76,0
1133,42752090,161,1
1134,42752165,75,0
1135,42752326,161,1
1136,42752402,76,0
1137,42752563,161,1
1138,42752638,75,0
1139,42752799,161,1
1140,42752875,76,0
1141,42753036,161,1
1142,42753194,158,0
1143,42753277,83,1
1144,42753431,154,0
1145,42753592,161,1
1146,42753667,75,0
1147,42753750,83,1
1148,42753904,154,0
1149,42754064,160,1
1150,42754140,76,0
1151,42754301,161,1
1152,42754377,76,0
1153,42754537,160,1
1154,42754613,76,0
1155,42754774,161,1
1156,42754850,76,0
1157,42755010,160,1
1158,42755169,159,0
1159,42755330,161,1
1160,42755406,76,0
1161,42755566,160,1
1162,42755642,76,0
1163,42755803,161,1
1164,42755879,76,0
1165,42756039,160,1
1166,42756115,76,0
1167,42756276,161,1
1168,42756352,76,0
1169,42756512,160,1
1170,42756588,76,0
1171,42756749,161,1
1172,42756825,76,0
1173,42756985,160,1
1174,42757144,159,0
1175,42757227,83,1
1176,42757381,154,0
1177,42757541,160,1
1178,42757617,76,0
1179,42757700,83,1
1180,42757854,154,0
1181,42758014,160,1
1182,42758090,76,0
1183,42758251,161,1
1184,42758327,76,0
1185,42758487,160,1
1186,42758563,76,0
1187,42758724,161,1
1188,42758800,76,0
1189,42758960,160,1
1190,42759120,160,0
1191,42759281,161,1
1192,42759357,76,0
1193,42759517,160,1
1194,42759593,76,0
1195,42759754,161,1
1196,42759829,75,0
1197,42759990,161,1
1198,42765587,5597,0
1199,42769487,3900,1
1200,42890589,121102,0
1201,42894489,3900,1
1202,43015591,121102,0
1203,43019491,3900,1
1204,43140593,121102,0
1205,43144493,3900,1
1206,43265595,121102,0
1207,43269495,3900,1
1208,43367016,97521,0
1209,43367223,207,1
1210,43367302,79,0
1211,43367463,161,1
1212,43367538,75,0
1213,43367621,83,1
1214,43367775,154,0
1215,43367936,161,1
1216,43368011,75,0
1217,43368172,161,1
1218,43368330,158,0
1219,43368491,161,1
1220,43368567,76,0
1221,43368728,161,1
1222,43368803,75,0
1223,43368964,161,1
1224,43369040,76,0
1225,43369201,161,1
1226,43369276,75,0
1227,43369437,161,1
1228,43369513,76,0
1229,43369674,161,1
1230,43369749,75,0
1231,43369910,161,1
1232,43369986,76,0
1233,43370147,161,1
1234,43370305,158,0
1235,43370466,161,1
1236,43370542,76,0
1237,43370703,161,1
1238,43370778,75,0
1239,43370861,83,1
1240,43371015,154,0
1241,43371175,160,1
1242,43371251,76,0
1243,43371412,161,1
1244,43371488,76,0
1245,43371648,160,1
1246,43371724,76,0
1247,43371885,161,1
1248,43371961,76,0
1249,43372121,160,1
1250,43372280,159,0
1251,43372441,161,1
1252,43372517,76,0
1253,43372677,160,1
1254,43372753,76,0
1255,43372914,161,1
1256,43372990,76,0
1257,43373150,160,1
1258,43373226,76,0
1259,43373387,161,1
1260,43373463,76,0
1261,43373623,160,1
1262,43373699,76,0
1263,43373860,161,1
1264,43373936,76,0
1265,43374096,160,1
1266,43374255,159,0
1267,43374416,161,1
1268,43374492,76,0
1269,43374652,160,1
1270,43374728,76,0
1271,43374811,83,1
1272,43374965,154,0
1273,43375125,160,1
1274,43375201,76,0
1275,43375362,161,1
1276,43375438,76,0
1277,43375598,160,1
1278,43375674,76,0
1279,43375835,161,1
1280,43375911,76,0
1281,43376071,160,1
1282,43376230,159,0
1283,43376391,161,1
1284,43376467,76,0
1285,43376627,160,1
1286,43376703,76,0
1287,43376864,161,1
1288,43376940,76,0
1289,43377100,160,1
1290,43377176,76,0
1291,43377337,161,1
1292,43377412,75,0
1293,43377573,161,1
1294,43377649,76,0
1295,43377810,161,1
1296,43377885,75,0
1297,43378046,161,1
1298,43378205,159,0
1299,43378366,161,1
1300,43378441,75,0
1301,43378602,161,1
1302,43378678,76,0
1303,43378761,83,1
1304,43378914,153,0
1305,43379075,161,1
1306,43379151,76,0
1307,43379312,161,1
1308,43379387,75,0
1309,43379548,161,1
1310,43379624,76,0
1311,43379785,161,1
1312,43379860,75,0
1313,43380021,161,1
1314,43380180,159,0
1315,43380341,161,1
1316,43380416,75,0
1317,43380577,161,1
1318,43380653,76,0
1319,43380813,160,1
1320,43380889,76,0
1321,43381050,161,1
1322,43381126,76,0
1323,43381286,160,1
1324,43381362,76,0
1325,43381523,161,1
1326,43381599,76,0
1327,43381759,160,1
1328,43381835,76,0
